Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,Day,Month,Year,Anomaly
2018-01-22 19:05:26,Saving Bank account 1,Food,flour mill,2 kg Bajari,48.3,Expense,PKR,22,1,2018,No
2018-01-23 21:28:59,Credit Card,Household,Kirana,Smart point,941.85,Expense,PKR,23,1,2018,No
2018-01-24 09:51:12,Cash,Food,Milk,Half lit  milk,120.75,Expense,PKR,24,1,2018,No
2018-01-24 16:33:41,Share Market Trading,Saving Bank account 1,,,335.13300000000004,Transfer-Out,PKR,24,1,2018,No
2018-01-25 13:24:57,Cash,Food,Lunch,Catering Service,241.5,Expense,PKR,25,1,2018,No
2018-01-26 10:03:28,Cash,Household,Kirana,Idli pith 1kg,131.1,Expense,PKR,26,1,2018,No
2018-01-26 10:03:44,Cash,Food,Potato,potato 1kg,86.25,Expense,PKR,26,1,2018,No
2018-01-26 10:05:55,Saving Bank account 1,Food,Milk,1 lit ,238.05,Expense,PKR,26,1,2018,No
2018-01-26 10:06:07,Saving Bank account 1,Food,Rajgira ladu,1 packet,69.0,Expense,PKR,26,1,2018,No
2018-01-26 12:37:47,Credit Card,Apparel,Clothing,Pyjama (999)+ carry bag (10),3481.05,Expense,PKR,26,1,2018,No
2018-01-26 12:38:42,Cash,Transportation,Train,Place 0 to Place 4 return,69.0,Expense,PKR,26,1,2018,No
2018-01-26 14:11:01,Cash,Transportation,auto,Place 0 to Current Residence,51.75,Expense,PKR,26,1,2018,No
2018-01-27 09:57:14,Saving Bank account 1,Share Market,,,103500.0,Transfer-Out,PKR,27,1,2018,Yes
2018-01-27 18:15:53,Saving Bank account 1,Transportation,Bike,Two Wheeler Bikedelux third installment,148350.0,Expense,PKR,27,1,2018,Yes
2018-01-28 19:16:31,Credit Card,Household,Kirana,Supermart,2635.8,Expense,PKR,28,1,2018,No
2018-01-28 19:24:01,Credit Card,Household,Kirana,Smart point,3370.3050000000003,Expense,PKR,28,1,2018,No
2018-01-28 19:26:02,Saving Bank account 1,Food,snacks,2 kachori,82.80000000000001,Expense,PKR,28,1,2018,No
2018-01-29 07:49:22,Saving Bank account 1,Food,Milk,1 lit ,238.05,Expense,PKR,29,1,2018,No
2018-01-29 07:49:51,Saving Bank account 1,Food,Eggs,6 eggs,144.9,Expense,PKR,29,1,2018,No
2018-01-29 07:50:07,Saving Bank account 1,Food,Biscuits,Khari packet,155.25,Expense,PKR,29,1,2018,No
2018-01-30 08:47:37,Cash,Family,Pocket money,,345.0,Expense,PKR,30,1,2018,No
2018-01-30 15:31:24,Saving Bank account 1,Share Market,,,34500.0,Transfer-Out,PKR,30,1,2018,Yes
2018-01-30 21:05:19,Saving Bank account 1,Food,Grocery,Dahi 2 packets,69.0,Expense,PKR,30,1,2018,No
2018-01-30 21:05:31,Saving Bank account 1,Household,Kitchen,Matchbox packet 10pcs,34.5,Expense,PKR,30,1,2018,No
2018-01-31 07:31:34,Saving Bank account 1,Food,Milk,1 lit ,238.05,Expense,PKR,31,1,2018,No
2018-01-31 08:21:09,Saving Bank account 1,Salary,,From workplace ,222994.2,Income,PKR,31,1,2018,Yes
2018-01-31 20:01:53,Saving Bank account 1,Transportation,Bike,Parking sticker,172.5,Expense,PKR,31,1,2018,No
2018-01-31 22:00:22,Cash,Food,Dinner,At restaurant,1104.0,Expense,PKR,31,1,2018,No
2018-02-13 06:58:06,Saving Bank account 1,Food,Milk,1 lit ,248.4,Expense,PKR,13,2,2018,No
2018-02-13 20:22:43,Saving Bank account 1,Food,Grocery,Amul cheese,248.4,Expense,PKR,13,2,2018,No
2018-02-13 20:23:23,Saving Bank account 1,Food,Bread,Bread,120.75,Expense,PKR,13,2,2018,No
2018-02-13 20:24:24,Credit Card,Food,Potato,potato 1kg,86.25,Expense,PKR,13,2,2018,No
2018-02-14 19:12:16,Saving Bank account 1,Food,snacks,1 chicken shawarma,207.0,Expense,PKR,14,2,2018,No
2018-02-15 19:46:43,Credit Card,Household,Kirana,Supermart,403.65,Expense,PKR,15,2,2018,No
2018-02-15 19:47:54,Saving Bank account 1,Food,Grocery,Half kg tomato + methi 1 judi,103.5,Expense,PKR,15,2,2018,No
2018-02-15 19:48:20,Saving Bank account 1,Food,Ice cream,chocobar,120.75,Expense,PKR,15,2,2018,No
2018-02-16 08:41:33,Saving Bank account 1,Food,Milk,1 lit ,248.4,Expense,PKR,16,2,2018,No
2018-02-16 08:41:51,Saving Bank account 1,Food,Biscuits,Khari packet,155.25,Expense,PKR,16,2,2018,No
2018-02-16 08:44:18,Saving Bank account 1,Food,snacks,banana chips,155.25,Expense,PKR,16,2,2018,No
2018-02-17 19:26:45,Cash,Food,Lunch,5 chapati,103.5,Expense,PKR,17,2,2018,No
2018-02-17 19:27:16,Cash,Transportation,Bike,Mall parking,69.0,Expense,PKR,17,2,2018,No
2018-02-17 23:10:32,Credit Card,Family,clothes,,12413.1,Expense,PKR,17,2,2018,No
2018-02-17 23:12:28,Credit Card,Food,Dinner,BBQ,6151.35,Expense,PKR,17,2,2018,No
2018-02-19 09:47:14,Saving Bank account 1,Food,snacks,2 kachori,82.80000000000001,Expense,PKR,19,2,2018,No
2018-02-19 09:47:24,Saving Bank account 1,Food,Milk,1 lit ,248.4,Expense,PKR,19,2,2018,No
2018-02-19 22:15:12,Saving Bank account 1,Petty cash,,From Family,586.5,Income,PKR,19,2,2018,No
2018-02-19 22:15:12,Saving Bank account 1,Beauty,grooming,hair cut+shaving,586.5,Expense,PKR,19,2,2018,No
2018-02-20 21:42:59,Saving Bank account 1,Household,Appliances,Kitchen fan + installation+ repair,8970.0,Expense,PKR,20,2,2018,No
2018-02-22 19:19:32,Saving Bank account 1,Food,Lunch,Catering Service,662.4000000000001,Expense,PKR,22,2,2018,No
2018-02-22 20:38:20,Saving Bank account 1,Food,Onions,onion 1 kg,69.0,Expense,PKR,22,2,2018,No
2018-02-22 20:39:03,Saving Bank account 1,Food,beverage,Limca,69.0,Expense,PKR,22,2,2018,No
2018-02-22 23:45:17,Saving Bank account 1,subscription,Tata Sky,Permanent Residence - Tata Play recharge,541.65,Expense,PKR,22,2,2018,No
2018-02-23 06:59:56,Saving Bank account 1,Food,Milk,1 lit ,248.4,Expense,PKR,23,2,2018,No
2018-02-23 07:02:54,Saving Bank account 1,Food,Rajgira ladu,1 packet,69.0,Expense,PKR,23,2,2018,No
2018-02-23 22:34:02,Cash,Health,Medicine,Refresh Tears Drop,441.6,Expense,PKR,23,2,2018,No
2018-02-24 20:02:05,Saving Bank account 1,Food,Bread,Flatbread 12 pcs,138.0,Expense,PKR,24,2,2018,No
2018-02-26 12:41:33,Saving Bank account 1,Food,beverage,chaas,58.650000000000006,Expense,PKR,26,2,2018,No
2018-02-26 18:25:59,Credit Card,Transportation,Bike,First servicing,1528.35,Expense,PKR,26,2,2018,No
2018-02-26 19:32:22,Saving Bank account 1,Household,Toiletries,Mirror repair,483.0,Expense,PKR,26,2,2018,No
2018-02-26 22:48:53,Saving Bank account 1,Food,Milk,1 lit ,251.85,Expense,PKR,26,2,2018,No
2018-02-27 13:21:31,Cash,Food,Lunch,5 chapati,103.5,Expense,PKR,27,2,2018,No
2018-02-27 19:44:34,Credit Card,Household,Kirana,Idli pith 1kg,131.1,Expense,PKR,27,2,2018,No
2018-02-28 14:52:04,Saving Bank account 1,Salary,,From workplace ,222718.2,Income,PKR,28,2,2018,Yes
2018-02-28 20:29:59,Credit Card,Food,Potato,potato 1kg,62.1,Expense,PKR,28,2,2018,No
2018-02-28 20:31:10,Credit Card,Food,Onions,onion 1 kg,103.5,Expense,PKR,28,2,2018,No
2018-02-28 20:31:38,Saving Bank account 1,Food,Milk,Half lit Varna milk,124.2,Expense,PKR,28,2,2018,No
2018-02-28 20:32:55,Saving Bank account 1,Food,Biscuits,Khari packet,155.25,Expense,PKR,28,2,2018,No
2018-03-13 09:27:56,Saving Bank account 1,Food,Milk,Half lit  milk,124.2,Expense,PKR,13,3,2018,No
2018-03-13 12:39:40,Cash,Family,Pocket money,,1656.0,Expense,PKR,13,3,2018,No
2018-03-14 06:03:35,Share Market Trading,Saving Bank account 1,,Unused funds,147.936,Transfer-Out,PKR,14,3,2018,No
2018-03-14 06:04:18,Credit Card,Food,Dinner,Domino's Pizza,1994.1,Expense,PKR,14,3,2018,No
2018-03-14 21:38:13,Cash,Food,Onions,onion 2 kg,138.0,Expense,PKR,14,3,2018,No
2018-03-14 21:39:40,Cash,Household,Kirana,Mayonnaise + cheese cubes,483.0,Expense,PKR,14,3,2018,No
2018-03-15 16:27:45,Saving Bank account 1,Food,Milk,Half lit  milk,124.2,Expense,PKR,15,3,2018,No
2018-03-15 16:27:45,Cash,Food,Lunch,Catering Service,207.0,Expense,PKR,15,3,2018,No
2018-03-17 13:13:18,Saving Bank account 1,Food,Milk,Half lit  milk,127.65,Expense,PKR,17,3,2018,No
2018-03-17 22:50:45,Cash,Food,Lunch,Catering Service,103.5,Expense,PKR,17,3,2018,No
2018-03-18 16:16:21,Cash,Transportation,Train,Place 0 to Place 4 return,69.0,Expense,PKR,18,3,2018,No
2018-03-18 17:16:09,Cash,Food,Tea,cutting chai,34.5,Expense,PKR,18,3,2018,No
2018-03-18 17:16:27,Cash,Food,snacks,1 Panipuri,103.5,Expense,PKR,18,3,2018,No
2018-03-18 17:16:44,Cash,Food,snacks,Papad packet,172.5,Expense,PKR,18,3,2018,No
2018-03-18 18:41:33,Credit Card,Family,clothes,Belt + bow,1718.1,Expense,PKR,18,3,2018,No
2018-03-18 18:47:54,Credit Card,Family,clothes,Trouser,2756.55,Expense,PKR,18,3,2018,No
2018-03-18 18:57:34,Cash,Food,snacks,Dabeli,51.75,Expense,PKR,18,3,2018,No
2018-03-18 20:40:33,Cash,Transportation,Bike,Station Parking,34.5,Expense,PKR,18,3,2018,No
2018-03-20 16:15:16,Cash,Food,Milk,Half lit  milk,124.2,Expense,PKR,20,3,2018,No
2018-03-20 16:15:41,Cash,Food,Eggs,6 eggs,124.2,Expense,PKR,20,3,2018,No
2018-03-20 16:15:59,Cash,Food,breakfast,Bread,62.1,Expense,PKR,20,3,2018,No
2018-03-20 16:26:08,Credit Card,Food,snacks,Chicken lollypop 8 pcs,744.3375000000001,Expense,PKR,20,3,2018,No
2018-03-20 16:30:07,Saving Bank account 2,Other,,,58.650000000000006,Expense,PKR,20,3,2018,No
2018-03-20 20:13:08,Credit Card,Food,Dinner,2 Fried rice,848.7,Expense,PKR,20,3,2018,No
2018-03-21 17:26:41,Cash,Family,Pocket money,,172.5,Expense,PKR,21,3,2018,No
2018-03-21 18:41:45,Credit Card,Household,Kirana,Idli pith 1kg,131.1,Expense,PKR,21,3,2018,No
2018-03-21 23:13:13,Saving Bank account 1,Food,snacks,2 kachori,82.80000000000001,Expense,PKR,21,3,2018,No
2018-03-22 12:47:34,Cash,Food,Milk,milk 1lit ,248.4,Expense,PKR,22,3,2018,No
2018-03-22 12:50:18,Cash,Food,Rajgira ladu,1 packet,69.0,Expense,PKR,22,3,2018,No
2018-03-22 19:31:16,Cash,Food,snacks,Potato chips,517.5,Expense,PKR,22,3,2018,No
2018-03-22 19:31:37,Saving Bank account 1,Food,snacks,Pickle,517.5,Expense,PKR,22,3,2018,No
2018-03-22 20:13:48,Saving Bank account 1,Household,Kirana,Supermart,527.85,Expense,PKR,22,3,2018,No
2018-03-22 22:30:20,Cash,Food,vegetables,Half kg tomato,51.75,Expense,PKR,22,3,2018,No
2018-03-22 22:30:49,Saving Bank account 1,Food,flour mill,1 kg Bajari,24.15,Expense,PKR,22,3,2018,No
2018-03-23 19:48:39,Cash,Culture,Books,Finding next Job,345.0,Expense,PKR,23,3,2018,No
2018-03-25 21:12:00,Credit Card,Food,Tea,IKEA tea 3,828.0,Expense,PKR,25,3,2018,No
2018-03-25 21:12:38,Credit Card,Food,snacks,French crossiant,276.0,Expense,PKR,25,3,2018,No
2018-03-25 21:13:19,Cash,Food,snacks,2 Frankie,552.0,Expense,PKR,25,3,2018,No
2018-03-25 21:13:44,Cash,Food,Tea,2 tea,69.0,Expense,PKR,25,3,2018,No
2018-03-25 21:14:08,Cash,Food,snacks,Popcorn family pack,86.25,Expense,PKR,25,3,2018,No
2018-03-25 21:14:42,Cash,Transportation,Bike,Station Parking,34.5,Expense,PKR,25,3,2018,No
2018-03-25 22:20:31,Saving Bank account 1,Dividend earned on Shares,,Marico Stocks,139.725,Income,PKR,25,3,2018,No
2018-03-26 09:55:55,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,541.65,Expense,PKR,26,3,2018,No
2018-03-26 13:05:30,Saving Bank account 1,Food,Milk,milk 1lit ,248.4,Expense,PKR,26,3,2018,No
2018-03-27 19:58:24,Cash,Food,breakfast,Bread,120.75,Expense,PKR,27,3,2018,No
2018-03-29 20:10:25,Credit Card,Food,Dinner,At restaurant,4257.3,Expense,PKR,29,3,2018,No
2018-03-30 11:27:33,Cash,Food,Milk,milk 1lit ,248.4,Expense,PKR,30,3,2018,No
2018-03-30 11:27:41,Cash,Food,vegetables,Ginger + green chilli,69.0,Expense,PKR,30,3,2018,No
2018-03-30 20:10:12,Cash,Food,snacks,1 Panipuri,86.25,Expense,PKR,30,3,2018,No
2018-03-31 07:26:26,Cash,Transportation,Train,Place 0 to Sion returns,103.5,Expense,PKR,31,3,2018,No
2018-03-31 07:36:40,Saving Bank account 1,Interest,,interest paid,2032.05,Income,PKR,31,3,2018,No
2018-03-31 11:32:03,Saving Bank account 1,Transportation,Bike,Station Parking,34.5,Expense,PKR,31,3,2018,No
2018-03-31 13:20:18,Credit Card,Food,Lunch,Domino's Pizza,1445.5500000000002,Expense,PKR,31,3,2018,No
2018-03-31 14:48:02,Saving Bank account 1,Salary,,From workplace ,222994.2,Income,PKR,31,3,2018,Yes
2018-03-31 19:45:07,Credit Card,Food,Dinner,Home Food Delivery,841.8000000000001,Expense,PKR,31,3,2018,No
2018-03-31 21:39:12,Saving Bank account 1,Food,Ice cream,2 chocobar,155.25,Expense,PKR,31,3,2018,No
2018-04-13 20:34:03,Cash,Health,Lab Tests,Family Thyroid Test + CBC,2415.0,Expense,PKR,13,4,2018,No
2018-04-14 06:31:14,Saving Bank account 1,Food,Milk,milk 1lit ,248.4,Expense,PKR,14,4,2018,No
2018-04-14 06:31:35,Saving Bank account 1,Food,Biscuits,Khari packet,155.25,Expense,PKR,14,4,2018,No
2018-04-14 22:24:43,Saving Bank account 1,Food,Grocery,Pizza base packet 2,138.0,Expense,PKR,14,4,2018,No
2018-04-14 22:27:04,Saving Bank account 1,Household,Kirana,Supermart,369.15,Expense,PKR,14,4,2018,No
2018-04-15 14:38:43,Cash,Food,Lunch,Catering Service,241.5,Expense,PKR,15,4,2018,No
2018-04-15 14:39:37,Cash,Transportation,Train,Place 0 to Place 4 return,69.0,Expense,PKR,15,4,2018,No
2018-04-15 14:40:08,Cash,Transportation,Bike,Station Parking,34.5,Expense,PKR,15,4,2018,No
2018-04-15 14:40:22,Credit Card,Family,makeup,Body mist,1811.25,Expense,PKR,15,4,2018,No
2018-04-15 19:06:45,Credit Card,Household,Kitchen,"Vessels for sugar, coffee and tea",2756.55,Expense,PKR,15,4,2018,No
2018-04-15 19:07:30,Cash,Food,Tea,2 cutting chai,69.0,Expense,PKR,15,4,2018,No
2018-04-15 19:07:49,Cash,Food,snacks,pav Bhaji,241.5,Expense,PKR,15,4,2018,No
2018-04-16 18:26:06,Credit Card,Household,Kirana,Smart point,1552.5,Expense,PKR,16,4,2018,No
2018-04-16 18:26:44,Saving Bank account 1,Household,Kirana,Supermart,914.25,Expense,PKR,16,4,2018,No
2018-04-16 20:55:46,Saving Bank account 1,Household,Kirana,Cockroach injection,931.5,Expense,PKR,16,4,2018,No
2018-04-16 20:58:57,Saving Bank account 1,Apparel,Laundry,clothes ironing,217.35,Expense,PKR,16,4,2018,No
2018-04-16 22:40:53,Saving Bank account 1,Education,Stationary,3 Pens,72.45,Expense,PKR,16,4,2018,No
2018-04-17 09:04:44,Cash,Food,Milk,milk 1lit ,248.4,Expense,PKR,17,4,2018,No
2018-04-19 09:54:53,Saving Bank account 1,Food,Milk,milk 1lit ,248.4,Expense,PKR,19,4,2018,No
2018-04-19 09:55:08,Saving Bank account 1,Food,Eggs,6 eggs,124.2,Expense,PKR,19,4,2018,No
2018-04-19 20:13:20,Cash,Household,Kitchen,flour mill,48.3,Expense,PKR,19,4,2018,No
2018-04-20 20:39:57,Saving Bank account 1,Food,Dinner,Sugaran Kitchen,241.5,Expense,PKR,20,4,2018,No
2018-04-21 21:15:07,Cash,Food,curd,Dahi 2 packets,69.0,Expense,PKR,21,4,2018,No
2018-04-21 23:15:33,Cash,Food,Ice cream,Naturals,552.0,Expense,PKR,21,4,2018,No
2018-04-22 12:35:28,Saving Bank account 1,Food,Milk,milk 1lit ,248.4,Expense,PKR,22,4,2018,No
2018-04-22 12:35:39,Cash,Household,Kirana,Supermart,655.5,Expense,PKR,22,4,2018,No
2018-04-22 21:03:30,Cash,Food,vegetables,,34.5,Expense,PKR,22,4,2018,No
2018-04-23 15:22:30,Cash,maid,,,1725.0,Expense,PKR,23,4,2018,No
2018-04-23 18:21:36,Saving Bank account 1,Household,Kirana,Idli pith 1kg,131.1,Expense,PKR,23,4,2018,No
2018-04-24 22:24:28,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,541.65,Expense,PKR,24,4,2018,No
2018-04-25 18:28:39,Cash,Food,Lunch,Catering Service,241.5,Expense,PKR,25,4,2018,No
2018-04-26 11:30:19,Cash,Family,Pocket money,,3450.0,Expense,PKR,26,4,2018,No
2018-04-26 20:44:20,Cash,Food,snacks,Noodles packet,103.5,Expense,PKR,26,4,2018,No
2018-04-26 20:44:50,Saving Bank account 1,Food,Milk,milk 1lit ,248.4,Expense,PKR,26,4,2018,No
2018-04-27 18:30:51,Cash,Household,Kirana,Supermart,1017.75,Expense,PKR,27,4,2018,No
2018-04-28 10:04:35,Cash,Family,Pocket money,,1725.0,Expense,PKR,28,4,2018,No
2018-04-28 21:03:59,Credit Card,Food,Dinner,Home Food Delivery,1424.85,Expense,PKR,28,4,2018,No
2018-04-29 09:36:56,Saving Bank account 1,Salary,,From workplace ,224712.3,Income,PKR,29,4,2018,Yes
2018-04-29 18:28:10,Saving Bank account 1,Food,beverage,2 sugarcane juice,138.0,Expense,PKR,29,4,2018,No
2018-04-30 06:32:57,Cash,Gift,,To Family,1725.0,Expense,PKR,30,4,2018,No
2018-04-30 09:48:07,Cash,Food,Milk,milk 1lit ,248.4,Expense,PKR,30,4,2018,No
2018-04-30 09:48:34,Cash,Food,Biscuits,Toast packet,155.25,Expense,PKR,30,4,2018,No
2018-04-30 09:56:14,Credit Card,subscription,Tata Sky,Current Residence - Tata Play recharge,607.2,Expense,PKR,30,4,2018,No
2018-04-30 18:25:08,Cash,Household,Kirana,Supermart,569.25,Expense,PKR,30,4,2018,No
2018-04-30 18:25:28,Cash,Food,snacks,6 kachori,248.4,Expense,PKR,30,4,2018,No
2018-05-13 00:06:05,Cash,scrap,,,69.0,Income,PKR,13,5,2018,No
2018-05-13 20:16:54,Cash,Education,Stationary,Gel pen Refills,41.400000000000006,Expense,PKR,13,5,2018,No
2018-05-13 20:18:01,Cash,Apparel,Laundry,clothes ironing,265.65000000000003,Expense,PKR,13,5,2018,No
2018-05-14 09:47:13,Cash,Transportation,auto,2 Current Residence to Place 0,138.0,Expense,PKR,14,5,2018,No
2018-05-14 09:47:57,Cash,Transportation,Train,2 Place 0 to Place 3,138.0,Expense,PKR,14,5,2018,No
2018-05-14 12:55:41,Saving Bank account 1,Food,fruits,2 dozens mango + 1kg litchi,4312.5,Expense,PKR,14,5,2018,No
2018-05-14 18:01:15,Cash,Food,snacks,Potato chips,51.75,Expense,PKR,14,5,2018,No
2018-05-14 22:49:07,Cash,Transportation,auto,Place 2 station to Permanent Residence,172.5,Expense,PKR,14,5,2018,No
2018-05-14 22:49:32,Cash,Other,,Digilock room charges,138.0,Expense,PKR,14,5,2018,No
2018-05-14 23:08:45,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,1038.45,Expense,PKR,14,5,2018,No
2018-05-14 23:09:55,Saving Bank account 1,Amazon pay cashback,,,72.45,Income,PKR,14,5,2018,No
2018-05-15 18:43:55,Cash,Transportation,auto,Permanent Residence to GH road,172.5,Expense,PKR,15,5,2018,No
2018-05-15 20:10:10,Saving Bank account 1,Household,Appliances,LG Washing Machine,74175.0,Expense,PKR,15,5,2018,Yes
2018-05-15 20:11:12,Cash,Transportation,auto,within city,103.5,Expense,PKR,15,5,2018,No
2018-05-15 20:11:58,Saving Bank account 1,Food,Ice cream,Cookies & cream family pack,465.75,Expense,PKR,15,5,2018,No
2018-05-18 15:35:49,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,1038.45,Expense,PKR,18,5,2018,No
2018-05-19 15:17:18,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,51.75,Expense,PKR,19,5,2018,No
2018-05-19 19:26:19,Cash,Household,Kitchen,flour mill,86.25,Expense,PKR,19,5,2018,No
2018-05-20 14:06:20,Saving Bank account 1,Family,misc,"Soap, shampoo, razor",420.9,Expense,PKR,20,5,2018,No
2018-05-21 14:06:05,Cash,Family,Pocket money,,483.0,Expense,PKR,21,5,2018,No
2018-05-22 20:47:36,Cash,Health,Health,2 All out refill,531.3000000000001,Expense,PKR,22,5,2018,No
2018-05-23 21:20:18,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,572.7,Expense,PKR,23,5,2018,No
2018-05-24 09:04:01,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,2301.15,Expense,PKR,24,5,2018,No
2018-05-26 07:55:09,Cash,Transportation,auto,Permanent Residence to Motor Driving school,172.5,Expense,PKR,26,5,2018,No
2018-05-27 10:50:10,Saving Bank account 2,Interest,,interest paid,96.6,Income,PKR,27,5,2018,No
2018-05-27 10:50:10,Cash,Household,Kirana,Soap + dahya pav kg,258.75,Expense,PKR,27,5,2018,No
2018-05-28 10:41:59,Cash,Beauty,grooming,hair cut,345.0,Expense,PKR,28,5,2018,No
2018-05-28 14:11:17,Credit Card,subscription,Mobile Service Provider,Data booster pack,86.25,Expense,PKR,28,5,2018,No
2018-05-30 07:42:56,Saving Bank account 1,Dividend earned on Shares,,HDFC Stocks,303.6,Income,PKR,30,5,2018,No
2018-05-31 08:47:33,Saving Bank account 1,Salary,,From workplace ,224712.3,Income,PKR,31,5,2018,Yes
2018-06-15 09:24:33,Saving Bank account 1,Transportation,train,2CC Place 2 to DDR Spl Train,4186.92,Expense,PKR,15,6,2018,No
2018-06-15 21:19:39,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,51.75,Expense,PKR,15,6,2018,No
2018-06-16 09:01:39,Saving Bank account 1,Share Market,,,29325.0,Transfer-Out,PKR,16,6,2018,Yes
2018-06-18 22:18:59,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,51.75,Expense,PKR,18,6,2018,No
2018-06-19 10:25:47,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,86.25,Expense,PKR,19,6,2018,No
2018-06-19 13:24:01,Saving Bank account 1,Family,Pocket money,,6900.0,Expense,PKR,19,6,2018,No
2018-06-22 15:32:22,Saving Bank account 1,subscription,Mobile Service Provider,Data booster pack,624.45,Expense,PKR,22,6,2018,No
2018-06-23 10:15:35,Cash,Transportation,auto,,103.5,Expense,PKR,23,6,2018,No
2018-06-23 19:25:22,Credit Card,subscription,Mobile Service Provider,Annual recharge,8780.25,Expense,PKR,23,6,2018,No
2018-06-24 11:00:13,Cash,Food,snacks,2 Vadapav 2 samosa pav,207.0,Expense,PKR,24,6,2018,No
2018-06-24 11:29:20,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,541.65,Expense,PKR,24,6,2018,No
2018-06-24 13:31:06,Cash,Transportation,Train,2 Place 5 to Place 0,103.5,Expense,PKR,24,6,2018,No
2018-06-24 14:37:00,Credit Card,Health,Health,Suppliemnts,730.5375,Expense,PKR,24,6,2018,No
2018-06-24 16:11:07,Saving Bank account 1,Food,Milk,milk 1lit ,248.4,Expense,PKR,24,6,2018,No
2018-06-24 16:11:17,Saving Bank account 1,Food,breakfast,Bread,62.1,Expense,PKR,24,6,2018,No
2018-06-24 16:11:39,Cash,Transportation,auto,2 Place 0 to Current Residence,138.0,Expense,PKR,24,6,2018,No
2018-06-25 14:23:22,Credit Card,Household,Kirana,Smart point,7155.3,Expense,PKR,25,6,2018,No
2018-06-25 15:09:49,Saving Bank account 1,Food,Lunch,Home Food Delivery,1104.0,Expense,PKR,25,6,2018,No
2018-06-26 11:44:48,Cash,Food,snacks,Bhaji + vadapav,103.5,Expense,PKR,26,6,2018,No
2018-06-26 11:45:49,Cash,Food,Tea,2 cutting chai,69.0,Expense,PKR,26,6,2018,No
2018-06-26 11:47:08,Cash,Transportation,Train,Place 0 to Place 4 return,69.0,Expense,PKR,26,6,2018,No
2018-06-26 12:49:54,Saving Bank account 1,Household,Hardware,Umbrella handle repair,241.5,Expense,PKR,26,6,2018,No
2018-06-26 17:25:23,Saving Bank account 1,Household,Appliances,Aqugurad water purifier,45022.5,Expense,PKR,26,6,2018,Yes
2018-06-26 19:47:42,Credit Card,Household,Kirana,Supermart,6865.5,Expense,PKR,26,6,2018,No
2018-06-26 19:47:42,Cash,Transportation,auto,2 Place 0 to Current Residence,103.5,Expense,PKR,26,6,2018,No
2018-06-27 06:30:08,Share Market Trading,Saving Bank account 1,,Refund,8796.085500000001,Transfer-Out,PKR,27,6,2018,No
2018-06-27 13:59:52,Cash,Transportation,auto,2 Current Residence to Place 0,103.5,Expense,PKR,27,6,2018,No
2018-06-27 14:00:32,Cash,Transportation,Train,2 Place 0 to Place P return,276.0,Expense,PKR,27,6,2018,No
2018-06-27 18:18:28,Cash,Transportation,auto,Place P station to Alfa market,86.25,Expense,PKR,27,6,2018,No
2018-06-27 18:19:27,Credit Card,Apparel,Footwear,Rainy season chappal,1897.5,Expense,PKR,27,6,2018,No
2018-06-27 18:43:23,Credit Card,Apparel,Accessories,Purse,1552.5,Expense,PKR,27,6,2018,No
2018-06-27 18:46:33,Credit Card,Other,,Shopping at Alfa,16284.0,Expense,PKR,27,6,2018,No
2018-06-27 18:46:48,Cash,Household,gadgets,Mouse pad,345.0,Expense,PKR,27,6,2018,No
2018-06-27 18:48:45,Cash,Household,gadgets,Mobile cover real mi note pro,345.0,Expense,PKR,27,6,2018,No
2018-06-27 18:53:54,Cash,Food,Tea,2 cups,48.3,Expense,PKR,27,6,2018,No
2018-06-27 19:11:09,Saving Bank account 1,Other,,From Family,10350.0,Income,PKR,27,6,2018,No
2018-06-27 21:32:27,Credit Card,Tourism,Entry Fees,Planetarium,1065.5325,Expense,PKR,27,6,2018,No
2018-06-28 10:08:21,Credit Card,Apparel,Footwear,Mast & Harbour Slides,223.629,Expense,PKR,28,6,2018,No
2018-06-28 15:06:59,Cash,Transportation,Taxi,Vadala road to Nehru Planetarium,786.6,Expense,PKR,28,6,2018,No
2018-06-28 18:35:52,Cash,Food,snacks,Bhaji + vadapav + kachori+ tea,241.5,Expense,PKR,28,6,2018,No
2018-06-28 20:44:36,Credit Card,Food,Dinner,Home Food Delivery,1569.75,Expense,PKR,28,6,2018,No
2018-06-29 15:28:46,Cash,Household,Appliances,3 bulbs 3 pencil cells,931.5,Expense,PKR,29,6,2018,No
2018-06-29 16:10:41,Cash,Household,Kitchen,Math tap repair,172.5,Expense,PKR,29,6,2018,No
2018-06-29 16:13:02,Cash,Household,Hardware,Tulsi plant+ pot,241.5,Expense,PKR,29,6,2018,No
2018-06-29 17:01:00,Saving Bank account 1,Dividend earned on Shares,,HUL Stocks,151.8,Income,PKR,29,6,2018,No
